bin	mis
AX-599654177	1125	0
AX-601406341	1125	0
AX-605799698	1125	2.10815765352887
AX-602098601	1125	1.19156736938588
AX-601394727	1125	10.8157653528873
AX-601393392	1125	0.183318056828598
AX-601398222	1125	1.74152153987168
AX-601391333	1125	15.032080659945
AX-601390204	1125	0.73327222731439
AX-612866777	1125	0.366636113657195
AX-612797533	1125	5.59120073327223
AX-601394325	1125	0.0916590284142988
AX-601392639	1125	0.641613198900092
AX-602092696	1125	0.0916590284142988
AX-601392467	1125	4.30797433547204
AX-602092681	1125	4.21631530705775
AX-602169377	1125	0
AX-613824323	1126	9.16590284142988
AX-613346797	1126	0.458295142071494
AX-613418256	1126	7.8826764436297
AX-601648060	1126	3.29972502291476
AX-612683735	1126	14.7571035747021
AX-601153714	1126	1.64986251145738
AX-602055365	1126	12.6489459211732
AX-602334889	1126	3.20806599450046
AX-388242526	1126	25.8478460128323
AX-602329895	1126	0.274977085242896
AX-613655317	1126	3.48304307974335
AX-601524593	1126	2.29147571035747
AX-601524460	1126	28.5059578368469
AX-117417557	1126	2.93308890925756
AX-389391015	1126	0.824931255728689
AX-601527823	1126	8.34097158570119
AX-606319865	1126	9.34922089825848
AX-601526398	1126	11.5490375802017
AX-387705658	1126	3.11640696608616
AX-387703595	1126	0.366636113657195
AX-601520857	1126	2.84142988084326
AX-602121037	1126	7.4243813015582
AX-601520108	1126	8.34097158570119
AX-602120900	1126	8.70760769935839
AX-601524153	1126	2.10815765352887
AX-601518911	1126	0
AX-601587276	1126	1.19156736938588
AX-601836599	1126	2.84142988084326
AX-388245410	1126	0.274977085242896
AX-599655785	1126	3.57470210815765
AX-601833972	1126	9.25756186984418
AX-605799666	1126	0.824931255728689
AX-612798253	1126	0
AX-612866178	1126	2.10815765352887
AX-602093127	1126	0.549954170485793
AX-601387716	1126	2.65811182401467
AX-612864036	1126	0.641613198900092
AX-601523623	1127	26.5811182401467
AX-599639088	1127	23.6480293308891
AX-599630120	1127	4.03299725022915
AX-602297455	1127	3.66636113657195
AX-602099007	1127	0.641613198900092
AX-601391427	1127	4.94958753437214
AX-601396390	1127	8.24931255728689
AX-601394507	1127	9.99083409715857
AX-605591044	1127	6.96608615948671
AX-612869578	1128	19.4317140238313
AX-601388110	1128	22.4564619615032
AX-605591106	1128	10.6324472960587
AX-601389591	1129	18.6067827681027
AX-601386533	1129	23.3730522456462
AX-601641077	1130	30.980751604033
AX-613299075	1130	48.9459211732356
AX-388805573	1130	5.59120073327223
AX-601770820	1130	4.67461044912924
AX-602730836	1130	2.65811182401467
AX-600196936	1130	8.70760769935839
AX-606464218	1130	5.31622364802933
AX-605400319	1130	6.14115490375802
AX-600554198	1131	0.824931255728689
AX-612228995	1131	2.01649862511457
AX-601964193	1131	1.37488542621448
AX-388339327	1132	1.09990834097159
AX-601963984	1133	6.50779101741522
AX-601608101	1133	8.70760769935839
AX-600423396	1133	2.38313473877177
AX-601963930	1133	17.4152153987168
AX-613519976	1133	0.366636113657195
AX-602258210	1133	1.55820348304308
AX-601648021	1134	2.10815765352887
AX-602257614	1135	3.66636113657195
AX-613461514	1135	8.43263061411549
AX-602257535	1135	7.4243813015582
AX-613460235	1136	1.09990834097159
AX-601647921	1137	2.29147571035747
AX-117405264	1137	0.641613198900092
AX-387854348	1137	2.74977085242896
AX-602084792	1137	5.59120073327223
AX-601350755	1137	2.19981668194317
AX-601350703	1137	6.78276810265811
AX-601651168	1138	3.39138405132906
AX-602251655	1138	3.66636113657195
AX-389839138	1138	1.64986251145738
AX-601350542	1138	12.7406049495875
AX-602088099	1139	0.0916590284142988
AX-601350412	1139	19.0650779101742
AX-613744677	1140	4.21631530705775
AX-388035502	1140	0.183318056828598
AX-388842210	1140	21.2648945921173
AX-613778353	1140	0.641613198900092
AX-602136629	1140	2.93308890925756
AX-602131520	1140	8.61594867094409
AX-602136657	1140	0.641613198900092
AX-606336739	1140	0.824931255728689
AX-601632400	1140	1.55820348304308
AX-387970344	1140	5.68285976168653
AX-600426448	1140	1.83318056828598
AX-601636128	1140	0.0916590284142988
AX-614195132	1141	55.820348304308
AX-388842223	1142	2.47479376718607
AX-602431769	1143	9.44087992667278
AX-606336685	1143	0.0916590284142988
AX-602131547	1143	13.5655362053162
AX-606327336	1144	22.3648029330889
AX-602131872	1145	6.32447296058662
AX-606337645	1146	18.2401466544455
AX-387954686	1146	0
AX-387783238	1147	0
AX-387776856	1147	1.83318056828598
AX-602483727	1147	2.38313473877177
AX-601681998	1147	0.916590284142988
AX-387776888	1148	2.93308890925756
AX-387776886	1148	2.29147571035747
AX-387776860	1148	5.13290559120073
AX-601678485	1148	2.74977085242896
AX-611093135	1149	11.4573785517874
AX-611092136	1150	7.4243813015582
AX-601678034	1150	4.03299725022915
AX-601568210	1151	8.24931255728689
AX-389209213	1152	4.67461044912924
AX-389206866	1152	1.92483959670027
AX-601677989	1153	0.0916590284142988
AX-601681365	1153	0.0916590284142988
AX-602476699	1153	1.00824931255729
AX-601563610	1154	1.55820348304308
AX-601563606	1154	11.6406966086159
AX-602476359	1155	16.4069660861595
AX-605237435	1155	3.94133822181485
AX-388818134	1155	2.74977085242896
AX-387958720	1155	5.49954170485793
AX-611091198	1156	4.39963336388634
AX-601677662	1156	0.274977085242896
AX-601677607	1156	7.4243813015582
AX-601680936	1156	5.40788267644363
AX-611090281	1157	40.3299725022915
AX-612793365	1158	9.25756186984418
AX-601288536	1158	5.04124656278643
AX-602078161	1158	1.28322639780018
AX-612792789	1159	4.21631530705775
AX-601287310	1159	17.2318973418882
AX-600641929	1160	1.00824931255729
AX-600626285	1161	11.2740604949588
AX-600641539	1162	0
AX-600447625	1163	0.183318056828598
AX-388021329	1164	0.366636113657195
AX-600464763	1164	3.02474793767186
AX-600446900	1164	1.28322639780018
AX-601953112	1165	7.4243813015582
AX-601953098	1166	0.641613198900092
AX-387903940	1167	0.641613198900092
AX-600446436	1168	1.46654445462878
AX-600446417	1169	2.47479376718607
AX-605642365	1170	12.1906507791017
AX-117412846	1171	3.39138405132906
AX-602366061	1171	1.37488542621448
AX-389682981	1172	3.66636113657195
AX-613935444	1172	0.274977085242896
AX-613968510	1173	0.183318056828598
AX-613720425	1173	0.183318056828598
AX-601663546	1173	15.032080659945
AX-613936585	1173	13.198900091659
AX-602366139	1174	1.83318056828598
AX-613969420	1174	0.458295142071494
AX-613720567	1174	1.37488542621448
AX-613936528	1175	2.19981668194317
AX-602366298	1176	23.923006416132
AX-600445726	1177	0.824931255728689
AX-606461176	1178	19.7983501374885
AX-601638967	1178	2.84142988084326
AX-601642512	1179	22.3648029330889
AX-602193642	1179	40.8799266727773
AX-606461908	1180	0.0916590284142988
AX-613173200	1181	2.19981668194317
AX-606450836	1181	2.38313473877177
AX-601639129	1181	2.65811182401467
AX-601642638	1182	4.49129239230064
AX-602194058	1183	3.39138405132906
AX-601639156	1183	0.458295142071494
AX-602194130	1184	9.16590284142988
AX-601642693	1185	2.10815765352887
AX-601933114	1186	0
AX-600321276	1187	12.3739688359303
AX-601932428	1188	0.183318056828598
AX-600320581	1188	3.20806599450046
AX-606111787	1189	3.02474793767186
AX-601932938	1190	5.13290559120073
AX-600319733	1191	0.73327222731439
AX-605533935	1191	33.5472043996334
AX-605533767	1192	0.458295142071494
AX-600317970	1193	3.39138405132906
AX-600297978	1193	14.9404216315307
AX-600317952	1194	0.0916590284142988
AX-605540270	1195	1.19156736938588
AX-601602986	1195	8.0659945004583
AX-600297911	1196	3.20806599450046
AX-600297704	1196	2.47479376718607
AX-612038422	1197	6.59945004582951
AX-606110854	1197	16.865261228231
AX-600296221	1197	5.22456461961503
AX-600315855	1197	7.05774518790101
AX-600316113	1198	5.68285976168653
AX-611969462	1198	17.9651695692026
AX-600295575	1199	1.83318056828598
AX-600315429	1199	0.824931255728689
AX-612037536	1199	5.95783684692942
AX-612037639	1200	13.1072410632447
AX-601607795	1201	0.274977085242896
AX-600353271	1201	19.9816681943171
AX-388337973	1201	0.0916590284142988
AX-612067350	1202	4.85792850595784
AX-601936875	1203	4.30797433547204
AX-600353079	1204	0.274977085242896
AX-601377668	1205	0.0916590284142988
AX-605793711	1206	0.0916590284142988
AX-601369681	1206	2.19981668194317
AX-388998277	1207	13.198900091659
AX-601375854	1208	1.55820348304308
AX-601631535	1209	8.89092575618698
AX-601375545	1209	9.62419798350138
AX-601375461	1210	0.274977085242896
AX-601374919	1211	5.59120073327223
AX-601367693	1211	0.366636113657195
AX-599521585	1211	6.78276810265811
AX-599534509	1211	2.10815765352887
AX-601367680	1212	11.7323556370302
AX-599534249	1213	3.48304307974335
AX-601816376	1213	18.2401466544455
AX-599521710	1213	13.1072410632447
AX-599535396	1214	1.37488542621448
AX-599535413	1214	28.7809349220898
AX-602296922	1215	25.3895508707608
AX-606732148	1216	3.39138405132906
AX-606732474	1217	25.2062328139322
AX-602297232	1218	57.4702108157654
AX-613593714	1219	47.1127406049496
AX-606719893	1220	19.1567369385885
AX-613628654	1220	9.71585701191567
AX-602297397	1221	0
AX-601654572	1221	1.46654445462878
AX-602302996	1222	11.0907424381302
AX-599704913	1223	20.0733272227314
AX-599704778	1224	24.1979835013749
AX-601846358	1225	2.56645279560037
AX-605993248	1225	1.92483959670027
AX-599704049	1225	2.84142988084326
AX-599703821	1226	6.50779101741522
AX-606007064	1227	11.9156736938588
AX-601847380	1227	6.50779101741522
AX-599731085	1228	30.8890925756187
AX-600422084	1229	2.65811182401467
AX-599729528	1230	2.65811182401467
AX-599729126	1230	0
AX-389478260	1231	1.64986251145738
AX-388353255	1232	0
AX-251907409	1232	1.92483959670027
AX-606612332	1233	9.80751604032997
AX-117397312	1234	3.11640696608616
AX-388156586	1234	15.3070577451879
AX-388156630	1234	8.61594867094409
AX-389978258	1235	1.92483959670027
AX-613505023	1235	4.49129239230064
AX-602246081	1235	27.9560036663611
AX-606600386	1235	1.46654445462878
AX-602246220	1235	1.74152153987168
AX-602251926	1236	5.77451879010083
AX-602306848	1237	23.006416131989
AX-606748619	1237	3.66636113657195
AX-613836032	1237	3.29972502291476
AX-602301680	1237	2.10815765352887
AX-602301733	1237	0.73327222731439
AX-601658711	1237	8.61594867094409
AX-606748702	1238	1.00824931255729
AX-602301662	1238	3.11640696608616
AX-613643107	1238	0.824931255728689
AX-602381849	1239	2.01649862511457
AX-602377221	1240	0.366636113657195
AX-600961754	1241	0.549954170485793
AX-600962173	1242	0.0916590284142988
AX-602031886	1243	14.115490375802
AX-600962601	1243	6.69110907424381
AX-388740563	1243	2.56645279560037
AX-601621874	1243	5.40788267644363
AX-388838197	1244	2.01649862511457
AX-600424813	1244	7.14940421631531
AX-600963024	1244	1.09990834097159
AX-600974553	1244	2.74977085242896
AX-605690012	1244	1.37488542621448
AX-612470936	1245	4.76626947754354
AX-602030661	1245	3.39138405132906
AX-602030688	1245	0
AX-600975197	1246	3.29972502291476
AX-600963843	1247	2.19981668194317
AX-600963920	1247	2.47479376718607
AX-612541846	1247	0.0916590284142988
AX-600975545	1248	9.62419798350138
AX-601657133	1249	1.09990834097159
AX-388031042	1250	4.58295142071494
AX-613611648	1251	0.641613198900092
AX-601653807	1252	4.39963336388634
AX-602291426	1253	1.28322639780018
AX-606700157	1254	17.4152153987168
AX-389609413	1255	3.66636113657195
AX-601653764	1255	7.5160403299725
AX-602296845	1256	0
AX-613628655	1257	0.458295142071494
AX-601660279	1258	7.5160403299725
AX-601656852	1258	0.458295142071494
AX-601660303	1259	3.11640696608616
AX-606243740	1260	18.698441796517
AX-605707949	1261	16.1319890009166
AX-599783539	1261	11.8240146654445
AX-601853733	1262	9.07424381301558
AX-606021928	1262	0.366636113657195
AX-605418756	1262	0.274977085242896
AX-599809454	1262	4.03299725022915
AX-599781533	1263	6.69110907424381
AX-599781046	1264	14.7571035747021
AX-599808700	1264	4.85792850595784
AX-599780801	1265	9.53253895508708
AX-601853402	1266	0.274977085242896
AX-601853287	1267	1.74152153987168
AX-605411208	1268	8.98258478460128
AX-599807331	1268	1.28322639780018
AX-599807153	1268	4.39963336388634
AX-599778759	1269	2.56645279560037
AX-601854461	1269	0.916590284142988
AX-599778756	1270	6.04949587534372
AX-601853115	1270	0
AX-606020887	1271	56.9202566452796
AX-611648788	1272	10.9990834097159
AX-601590403	1272	4.94958753437214
AX-599777769	1272	7.8826764436297
AX-388798428	1273	3.39138405132906
AX-606034376	1274	5.95783684692942
AX-599777186	1274	0.0916590284142988
AX-606020605	1274	7.6076993583868
AX-599805048	1275	5.04124656278643
AX-599777184	1275	0
AX-606034332	1276	2.74977085242896
AX-606072772	1277	0.366636113657195
AX-600076947	1278	3.11640696608616
AX-388380537	1278	0.366636113657195
AX-600100090	1279	7.8826764436297
AX-601601403	1279	19.7983501374885
AX-606081319	1279	5.68285976168653
AX-600078426	1280	1.74152153987168
AX-611809145	1280	10.0824931255729
AX-613608122	1281	0
AX-612905717	1282	43.9046746104491
AX-602108358	1283	0.183318056828598
AX-601442584	1284	0.73327222731439
AX-601448749	1285	16.5902841429881
AX-601448775	1285	0
AX-601443137	1285	18.1484876260312
AX-612836876	1285	18.8817598533456
AX-601449464	1286	0.183318056828598
AX-606299499	1286	4.21631530705775
AX-602428524	1287	1.00824931255729
AX-601676422	1288	0.0916590284142988
AX-600446167	1288	12.1906507791017
AX-614187779	1289	49.3125572868928
AX-614153812	1289	39.9633363886343
AX-601676409	1290	0.183318056828598
AX-614187230	1290	0.183318056828598
AX-613741674	1291	2.29147571035747
AX-602433177	1291	9.71585701191567
AX-614154219	1292	2.01649862511457
AX-614153608	1293	2.47479376718607
AX-601676277	1294	0.824931255728689
AX-601676230	1294	0.183318056828598
AX-613775161	1295	58.2034830430797
AX-601672945	1296	8.43263061411549
AX-601676183	1296	2.01649862511457
AX-601676192	1297	2.10815765352887
AX-600915623	1298	2.93308890925756
AX-600903567	1298	0.366636113657195
AX-605675296	1299	2.56645279560037
AX-600904014	1300	10.9990834097159
AX-605675387	1301	4.67461044912924
AX-606209863	1301	0.274977085242896
AX-612363121	1301	12.5572868927589
AX-388009433	1302	2.65811182401467
AX-600823851	1303	19.4317140238313
AX-612362165	1304	7.3327222731439
AX-612362012	1305	1.19156736938588
AX-605655512	1306	0.366636113657195
AX-605662482	1307	0.0916590284142988
AX-600836194	1307	10.5407882676444
AX-600822339	1308	20.6232813932172
AX-605655320	1309	0.549954170485793
AX-602009469	1309	17.0485792850596
AX-600441677	1309	12.0989917506874
AX-389742521	1309	2.93308890925756
AX-389261090	1310	1.28322639780018
AX-600458208	1311	3.02474793767186
AX-600475773	1312	0.549954170485793
AX-600457707	1313	21.5398716773602
AX-601606712	1313	1.09990834097159
AX-600475082	1314	4.30797433547204
AX-601954468	1315	0
AX-600473841	1316	14.0238313473877
AX-601954225	1316	7.974335472044
AX-601954203	1316	4.85792850595784
AX-600455562	1317	15.3070577451879
AX-612149370	1317	10.9990834097159
AX-600454739	1318	0.274977085242896
AX-600454695	1318	0.0916590284142988
AX-601954082	1318	2.74977085242896
AX-601954080	1318	2.74977085242896
AX-601954057	1318	15.1237396883593
AX-612079495	1319	36.9385884509624
AX-613765967	1320	0.183318056828598
AX-606143096	1321	0.549954170485793
AX-612147948	1322	26.9477543538038
AX-612078503	1323	2.29147571035747
AX-388378168	1324	0.183318056828598
AX-600452612	1324	6.50779101741522
AX-612077723	1324	14.0238313473877
AX-612077663	1324	0.183318056828598
AX-601953879	1325	4.12465627864345
AX-600470233	1325	22.9147571035747
AX-600370163	1326	1.28322639780018
AX-600388485	1326	1.46654445462878
AX-600389020	1327	24.1063244729606
AX-600387627	1327	17.1402383134739
AX-600369249	1328	2.01649862511457
AX-606123949	1328	0.0916590284142988
AX-600387122	1329	12.0073327222731
AX-612094173	1329	0.0916590284142988
AX-600367342	1330	10.6324472960587
AX-600367091	1331	3.02474793767186
AX-600366776	1332	0.0916590284142988
AX-117415120	1332	3.02474793767186
AX-388265757	1332	2.10815765352887
AX-600366773	1333	21.2648945921173
AX-389373654	1334	5.13290559120073
AX-612093301	1335	0
AX-600366505	1336	11.9156736938588
AX-389236833	1337	7.5160403299725
AX-612906363	1338	0.366636113657195
AX-601543421	1339	6.14115490375802
AX-602123677	1340	6.32447296058662
AX-601536881	1341	0.183318056828598
AX-602046143	1341	0.0916590284142988
AX-605314256	1342	51.7873510540788
AX-601791407	1343	2.47479376718607
AX-554244132	1344	3.29972502291476
AX-601580596	1345	9.44087992667278
AX-388968287	1346	5.59120073327223
AX-388324961	1346	0.183318056828598
AX-388801815	1346	3.20806599450046
AX-611347234	1346	48.3959670027498
AX-602767055	1347	3.66636113657195
AX-601580616	1347	10.5407882676444
AX-602761757	1347	6.59945004582951
AX-601791569	1347	6.04949587534372
AX-601791616	1348	0.0916590284142988
AX-601580675	1348	4.03299725022915
AX-600438866	1349	3.20806599450046
AX-611347456	1349	3.57470210815765
AX-611348293	1350	7.6076993583868
AX-601790220	1351	6.23281393217232
AX-605321882	1351	0.641613198900092
AX-605314778	1351	35.4720439963336
AX-602768863	1352	0.183318056828598
AX-601790743	1352	27.4977085242896
AX-601790729	1353	0.549954170485793
AX-601790740	1353	17.8735105407883
AX-602769321	1354	15.4903758020165
AX-605911738	1354	0
AX-602769347	1354	3.20806599450046
AX-601792539	1354	0.183318056828598
AX-601790940	1354	16.2236480293309
AX-611349709	1355	0.366636113657195
AX-602155681	1356	4.76626947754354
AX-606396859	1357	2.56645279560037
AX-602162098	1357	6.32447296058662
AX-606386297	1357	3.39138405132906
AX-605688948	1358	2.84142988084326
AX-600931288	1358	0.274977085242896
AX-388313848	1359	3.84967919340055
AX-612515399	1360	5.95783684692942
AX-600466304	1361	9.25756186984418
AX-388468929	1361	0.458295142071494
AX-388407867	1361	0.458295142071494
AX-601610616	1362	1.74152153987168
AX-601955444	1362	16.4069660861595
AX-600465644	1362	5.04124656278643
AX-612088723	1362	3.39138405132906
AX-600483366	1363	52.7956003666361
AX-601606949	1364	4.30797433547204
AX-600482882	1364	18.1484876260312
AX-601606941	1365	10.724106324473
AX-601606911	1366	7.8826764436297
AX-612087474	1367	0.0916590284142988
AX-390021352	1368	9.80751604032997
AX-600463578	1368	14.5737855178735
AX-612086881	1369	0
AX-601955316	1369	0.0916590284142988
AX-600462320	1369	2.56645279560037
AX-612086766	1370	7.6993583868011
AX-601955307	1370	0.0916590284142988
AX-601955305	1370	1.19156736938588
AX-388430522	1370	3.11640696608616
AX-388303815	1371	2.38313473877177
AX-612084677	1372	0.0916590284142988
AX-601954936	1372	6.41613198900092
AX-389428812	1373	2.84142988084326
AX-612084590	1373	44.5462878093492
AX-601954940	1373	3.75802016498625
AX-613972192	1374	0.183318056828598
AX-602675560	1374	4.85792850595784
AX-601320691	1375	1.83318056828598
AX-606280439	1375	3.02474793767186
AX-601321109	1375	0.458295142071494
AX-601313702	1375	1.74152153987168
AX-602079730	1376	0
AX-601626828	1376	1.83318056828598
AX-606247274	1377	0.0916590284142988
AX-601074292	1378	3.75802016498625
AX-606247612	1378	0.274977085242896
AX-601066268	1379	1.74152153987168
AX-601077173	1380	25.0229147571036
AX-601067728	1380	1.74152153987168
AX-601068596	1381	1.09990834097159
AX-602045341	1381	22.3648029330889
AX-612554224	1382	17.781851512374
AX-601084081	1383	11.9156736938588
AX-612558562	1383	3.39138405132906
AX-612558440	1384	17.6901924839597
AX-613805796	1384	14.4821264894592
AX-601589919	1385	5.22456461961503
AX-599578574	1385	2.84142988084326
AX-599596986	1385	3.84967919340055
AX-599578870	1385	5.68285976168653
AX-605364032	1385	5.86617781851512
AX-388993933	1385	5.95783684692942
AX-599579753	1385	5.59120073327223
AX-117413639	1385	0.183318056828598
AX-601589975	1385	28.230980751604
AX-250819631	1385	2.29147571035747
AX-599599631	1385	8.70760769935839
AX-613809044	1385	21.5398716773602
AX-606317251	1385	6.14115490375802
AX-601561059	1385	0.366636113657195
AX-601585876	1386	7.6993583868011
AX-601589935	1386	2.01649862511457
AX-599596461	1386	2.74977085242896
AX-389299193	1386	1.37488542621448
AX-117411308	1386	2.56645279560037
AX-599579250	1386	29.9725022914757
AX-388008676	1386	3.57470210815765
AX-599579712	1386	0.824931255728689
AX-605371722	1386	1.19156736938588
AX-601561611	1386	0.73327222731439
AX-612994213	1386	18.8817598533456
AX-602132174	1386	5.95783684692942
AX-601631442	1386	12.5572868927589
AX-602127041	1386	18.5151237396884
AX-601564268	1386	15.948670944088
AX-605371816	1387	46.5627864344638
AX-612994821	1387	24.9312557286893
AX-612922879	1387	20.0733272227314
AX-612922581	1387	3.66636113657195
AX-117396409	1388	16.4069660861595
AX-389667147	1389	3.29972502291476
AX-117408087	1389	0.0916590284142988
AX-602717663	1390	19.4317140238313
AX-611288785	1391	0.366636113657195
AX-601578320	1392	4.30797433547204
AX-601582474	1392	1.64986251145738
AX-601578314	1392	0.183318056828598
AX-601582455	1393	3.66636113657195
AX-605308350	1393	10.1741521539872
AX-600223785	1394	13.8405132905591
AX-601917182	1394	0
AX-601916516	1395	7.24106324472961
AX-611901247	1396	3.75802016498625
AX-601917244	1396	11.3657195233731
AX-600224038	1397	15.5820348304308
AX-601552510	1398	2.10815765352887
AX-605828758	1398	0.458295142071494
AX-606315035	1399	11.7323556370302
AX-601631132	1399	7.6993583868011
AX-387944860	1400	2.29147571035747
AX-602129710	1401	0
AX-601551059	1402	24.5646196150321
AX-601545702	1403	4.03299725022915
AX-388314100	1403	1.74152153987168
AX-602129663	1403	1.37488542621448
AX-388997889	1403	3.84967919340055
AX-602408983	1403	2.65811182401467
AX-600443597	1404	0.824931255728689
AX-602124740	1404	3.48304307974335
AX-601545632	1404	14.9404216315307
AX-602409009	1404	2.56645279560037
AX-614082234	1404	2.38313473877177
AX-601649398	1405	0.274977085242896
AX-613465142	1405	0.274977085242896
AX-601646102	1405	0
AX-389732661	1405	5.49954170485793
AX-601646118	1405	1.92483959670027
AX-601649413	1406	0
AX-606573404	1406	8.43263061411549
AX-602234636	1406	0.549954170485793
AX-613466242	1406	8.15765352887259
AX-599674554	1407	10.0824931255729
AX-611571386	1408	1.46654445462878
AX-601843400	1409	8.79926672777269
AX-605984378	1409	4.49129239230064
AX-601843313	1410	5.68285976168653
AX-611570653	1410	6.04949587534372
AX-605984059	1410	0
AX-599701169	1410	0.366636113657195
AX-605394028	1410	0.0916590284142988
AX-613961577	1411	1.09990834097159
AX-387987988	1412	7.24106324472961
AX-387987986	1412	15.032080659945
AX-600105878	1412	8.15765352887259
AX-601902049	1413	13.1072410632447
AX-600106158	1413	50.32080659945
AX-606074248	1414	51.1457378551787
AX-117417069	1414	3.20806599450046
AX-117419550	1414	3.11640696608616
AX-601610847	1414	7.8826764436297
AX-388632145	1414	3.02474793767186
AX-601901145	1415	0
AX-611876990	1415	1.28322639780018
AX-600084919	1416	15.6736938588451
AX-601901278	1416	0.0916590284142988
AX-601901274	1417	3.20806599450046
AX-388244435	1418	0.0916590284142988
AX-600765842	1419	0.0916590284142988
AX-600766662	1420	13.0155820348304
AX-602001920	1421	10.0824931255729
AX-600767095	1422	11.4573785517874
AX-600767656	1422	7.14940421631531
AX-387810559	1422	0
AX-390140811	1423	0.0916590284142988
AX-387774688	1423	1.55820348304308
AX-602408384	1424	0
AX-602408262	1425	28.7809349220898
AX-614105327	1426	0.458295142071494
AX-601647472	1427	6.41613198900092
AX-602216501	1428	9.07424381301558
AX-602216491	1428	2.56645279560037
AX-390034780	1428	16.6819431714024
AX-612900720	1428	25.9395050412466
AX-601440900	1429	1.64986251145738
AX-605802283	1430	5.22456461961503
AX-601629090	1430	1.74152153987168
AX-601434941	1431	9.80751604032997
AX-389487498	1431	3.66636113657195
AX-602102741	1432	8.0659945004583
AX-612899887	1433	7.14940421631531
AX-612829847	1434	4.03299725022915
AX-605802010	1435	2.65811182401467
AX-613076392	1436	3.84967919340055
AX-601603717	1437	2.10815765352887
AX-602211822	1438	0.549954170485793
AX-601647241	1439	2.74977085242896
AX-602217350	1439	2.74977085242896
AX-613382950	1440	17.4152153987168
AX-601577063	1441	0.366636113657195
AX-601577069	1441	3.48304307974335
AX-387918206	1442	5.95783684692942
AX-602694954	1442	1.37488542621448
AX-601581268	1443	9.99083409715857
AX-602695251	1443	3.75802016498625
AX-602701092	1444	16.1319890009166
AX-601577115	1445	12.0073327222731
AX-602695584	1445	12.9239230064161
AX-611270938	1446	7.3327222731439
AX-601764767	1447	19.9816681943171
AX-602702012	1448	2.56645279560037
AX-611287538	1449	1.19156736938588
AX-601765032	1449	0.916590284142988
AX-601577248	1450	0.274977085242896
AX-605302419	1450	0.0916590284142988
AX-611272012	1451	2.65811182401467
AX-602703513	1451	3.29972502291476
AX-614078402	1451	0.183318056828598
AX-601666446	1451	8.79926672777269
AX-601587941	1452	2.10815765352887
AX-601579973	1452	5.04124656278643
AX-601587943	1452	9.07424381301558
AX-602744162	1453	0.183318056828598
AX-388392820	1453	3.29972502291476
AX-602744081	1454	64.8945921173236
AX-601985337	1455	0.0916590284142988
AX-602400493	1456	26.4894592117324
AX-614076587	1457	2.84142988084326
AX-614076683	1457	6.23281393217232
AX-601671649	1457	3.20806599450046
AX-601454154	1457	0.0916590284142988
AX-389445057	1458	9.07424381301558
AX-601454832	1459	15.1237396883593
AX-601449114	1459	0
AX-601455039	1460	6.23281393217232
AX-387973798	1461	26.5811182401467
AX-601450261	1461	4.58295142071494
AX-601450291	1462	0.183318056828598
AX-606300732	1463	2.47479376718607
AX-601450904	1464	0.549954170485793
AX-600443434	1465	0
AX-601451999	1466	0
AX-601458142	1467	0.183318056828598
AX-613866020	1468	0.0916590284142988
AX-602337182	1468	2.56645279560037
AX-602337179	1469	0.458295142071494
AX-602331791	1470	1.74152153987168
AX-613831712	1470	0.549954170485793
AX-602331712	1470	8.70760769935839
AX-387877759	1470	2.56645279560037
AX-601662791	1470	7.6993583868011
AX-613656597	1470	16.865261228231
AX-613864361	1470	20.9899175068744
AX-387877749	1471	5.31622364802933
AX-602336864	1471	8.52428964252979
AX-602331500	1471	0.183318056828598
AX-613864251	1471	3.66636113657195
AX-602191727	1472	6.59945004582951
AX-602197301	1473	0.183318056828598
AX-613200700	1473	10.5407882676444
AX-387953974	1473	2.47479376718607
AX-601643602	1473	13.6571952337305
AX-613268397	1473	16.865261228231
AX-613267213	1473	2.10815765352887
AX-606463805	1473	9.99083409715857
AX-601640205	1474	0
AX-389497699	1474	0.274977085242896
AX-613267027	1474	28.7809349220898
AX-602197141	1475	4.30797433547204
AX-613265874	1476	12.0989917506874
AX-606474909	1477	0.0916590284142988
AX-613264491	1478	1.00824931255729
AX-613262943	1479	4.58295142071494
AX-606461162	1480	3.20806599450046
AX-612099613	1481	7.3327222731439
AX-388330180	1482	4.67461044912924
AX-611963958	1482	53.7121906507791
AX-600375319	1483	4.85792850595784
AX-600375438	1483	2.38313473877177
AX-600375440	1483	9.34922089825848
AX-606133348	1483	0.916590284142988
AX-600376139	1484	0.366636113657195
AX-601941873	1484	7.3327222731439
AX-606133554	1485	9.71585701191567
AX-600376616	1486	0.641613198900092
AX-600376749	1487	11.8240146654445
AX-605559439	1488	17.1402383134739
AX-251717036	1489	17.4152153987168
AX-600396555	1490	8.43263061411549
AX-600377871	1491	3.66636113657195
AX-600397101	1492	5.13290559120073
AX-601605274	1492	3.84967919340055
AX-602386399	1493	1.74152153987168
AX-602065452	1494	6.50779101741522
AX-601628085	1495	0.73327222731439
AX-601628087	1495	0.274977085242896
AX-387846708	1496	1.74152153987168
AX-601224444	1497	4.12465627864345
AX-388861961	1497	0.274977085242896
AX-605756541	1497	33.0889092575619
AX-612737109	1497	12.7406049495875
AX-601224978	1498	2.65811182401467
AX-612666632	1498	0.0916590284142988
AX-390082692	1498	2.84142988084326
AX-600442867	1498	0.183318056828598
AX-601217617	1498	0.183318056828598
AX-601216901	1499	4.49129239230064
