bin	mis
AX-605765817	571	0.122549019607843
AX-601262790	572	36.2745098039216
AX-601263247	572	36.5196078431373
AX-601263474	572	38.8480392156863
AX-601262879	573	39.093137254902
AX-601255915	574	40.8088235294118
AX-601264087	575	37.8676470588235
AX-605766306	576	52.328431372549
AX-601256673	577	20.2205882352941
AX-601256726	578	19.3627450980392
AX-606742721	579	23.5294117647059
AX-606729121	580	27.4509803921569
AX-613835177	581	27.8186274509804
AX-602593251	582	4.41176470588235
AX-389883875	582	29.5343137254902
AX-389791997	582	37.7450980392157
AX-601574810	582	5.63725490196078
AX-601720671	583	41.0539215686275
AX-389769736	583	38.4803921568627
AX-601717952	584	26.2254901960784
AX-601717929	584	47.1813725490196
AX-601570529	585	37.0098039215686
AX-613926217	586	18.1372549019608
AX-613958689	587	25.3676470588235
AX-613925814	588	26.3480392156863
AX-601666390	588	17.4019607843137
AX-613958571	589	23.0392156862745
AX-602368785	589	25.9803921568627
AX-613925714	590	30.2696078431373
AX-606645849	591	32.9656862745098
AX-606658235	591	39.5833333333333
AX-601330351	591	8.57843137254902
AX-601630866	591	42.4019607843137
AX-601330314	591	22.1813725490196
AX-389197708	591	22.671568627451
AX-387690086	592	39.3382352941176
AX-601330285	592	32.9656862745098
AX-389818331	593	0
AX-601337220	594	42.5245098039216
AX-602082391	594	12.9901960784314
AX-612823005	594	33.578431372549
AX-601336595	594	26.593137254902
AX-601630840	595	29.2892156862745
AX-389286587	595	27.6960784313725
AX-251997435	596	40.1960784313725
AX-388011574	596	3.79901960784314
AX-605776594	596	44.6078431372549
AX-601607474	596	40.3186274509804
AX-601850277	596	39.9509803921569
AX-601335897	597	45.343137254902
AX-601957330	597	32.1078431372549
AX-612100237	597	24.5098039215686
AX-365966740	597	38.9705882352941
AX-601850101	597	39.4607843137255
AX-599738231	597	34.0686274509804
AX-602127784	597	24.0196078431373
AX-601593782	598	40.5637254901961
AX-605402524	599	38.9705882352941
AX-602127623	600	31.8627450980392
AX-612925665	600	10.2941176470588
AX-606327169	601	39.093137254902
AX-602127461	601	40.0735294117647
AX-601631508	601	34.3137254901961
AX-612925048	602	0.122549019607843
AX-606317676	602	31.4950980392157
AX-606759442	603	24.8774509803922
AX-602311114	603	29.5343137254902
AX-612441611	604	3.30882352941176
AX-605665616	604	28.6764705882353
AX-601615254	604	24.0196078431373
AX-602011235	605	15.1960784313725
AX-600848565	605	11.3970588235294
AX-600835471	606	37.6225490196078
AX-602011957	607	0.122549019607843
AX-605665190	608	25.6127450980392
AX-600833684	609	18.9950980392157
AX-605657944	609	23.8970588235294
AX-602010826	609	47.0588235294118
AX-600832990	609	32.4754901960784
AX-601618770	610	7.9656862745098
AX-600846265	611	35.171568627451
AX-600833010	612	28.0637254901961
AX-600833000	612	24.0196078431373
AX-612368985	613	38.7254901960784
AX-612438186	614	41.0539215686275
AX-612368468	615	30.1470588235294
AX-602010691	615	29.656862745098
AX-600441685	615	39.2156862745098
AX-602240921	616	24.3872549019608
AX-387814009	617	8.94607843137255
AX-606587575	617	28.6764705882353
AX-606575066	618	66.7892156862745
AX-602246081	618	81.8627450980392
AX-602241131	619	5.3921568627451
AX-600914833	620	31.8627450980392
AX-614101451	621	24.1421568627451
AX-614069247	622	20.5882352941176
AX-599924716	623	16.7892156862745
AX-599924325	623	7.23039215686275
AX-387956979	623	40.4411764705882
AX-387956963	623	40.4411764705882
AX-599924144	623	39.3382352941176
AX-606058258	624	42.6470588235294
AX-599924232	624	10.906862745098
AX-388309627	624	5.75980392156863
AX-601597800	624	19.9754901960784
AX-611758277	624	43.0147058823529
AX-389458283	625	4.90196078431373
AX-605452282	625	32.843137254902
AX-611758173	626	7.59803921568627
AX-599923612	627	0.857843137254902
AX-599923528	628	41.5441176470588
AX-388480459	628	39.3382352941176
AX-606049870	629	22.0588235294118
AX-599948688	629	39.4607843137255
AX-599948660	629	12.6225490196078
AX-599948609	629	0
AX-388392561	630	41.2990196078431
AX-599948495	631	17.4019607843137
AX-601664995	632	5.63725490196078
AX-614002321	633	40.9313725490196
AX-389614899	634	12.9901960784314
AX-602376422	634	10.906862745098
AX-613969945	634	19.2401960784314
AX-602376492	635	38.9705882352941
AX-602376589	635	38.1127450980392
AX-613729417	636	38.8480392156863
AX-601668269	637	37.5
AX-600837009	638	40.3186274509804
AX-612442435	639	32.9656862745098
AX-600836387	639	40.5637254901961
AX-600849887	640	39.5833333333333
AX-600849827	641	24.6323529411765
AX-600836589	641	34.1911764705882
AX-388246202	642	4.5343137254902
AX-602198658	642	40.0735294117647
AX-388473322	643	42.4019607843137
AX-602204136	643	15.6862745098039
AX-613309462	644	16.5441176470588
AX-602204230	645	41.5441176470588
AX-606499676	645	42.156862745098
AX-602204491	646	39.7058823529412
AX-606500601	646	30.6372549019608
AX-602204551	647	38.8480392156863
AX-613312116	647	0.122549019607843
AX-602308216	647	32.843137254902
AX-602199195	648	30.6372549019608
AX-602308126	649	0.980392156862745
AX-613658741	650	28.6764705882353
AX-387796226	651	38.3578431372549
AX-612558322	652	30.3921568627451
AX-602034517	653	75
AX-602391774	653	69.8529411764706
AX-601764991	653	83.0882352941177
AX-602332521	653	88.8480392156863
AX-600140510	653	78.5539215686274
AX-613161996	653	81.8627450980392
AX-602080924	653	68.8725490196078
AX-601016676	654	15.6862745098039
AX-601016627	654	27.5735294117647
AX-606090418	655	41.6666666666667
AX-389112067	655	19.2401960784314
AX-605502844	655	28.5539215686275
AX-389186505	656	0
AX-611876953	657	38.3578431372549
AX-600169792	657	10.906862745098
AX-388448830	658	11.2745098039216
AX-600302102	658	0
AX-601602537	658	0
AX-601930260	658	43.9950980392157
AX-600169561	659	0.245098039215686
AX-605529694	660	12.8676470588235
AX-117395605	660	39.5833333333333
AX-117395673	660	37.8676470588235
AX-601930276	660	31.6176470588235
AX-388955716	661	34.1911764705882
AX-601808980	661	98.1617647058823
AX-388485435	662	10.171568627451
AX-611416579	663	39.828431372549
AX-601810585	663	40.4411764705882
AX-599469587	664	7.72058823529412
AX-601810738	664	41.7892156862745
AX-599470214	665	25.8578431372549
AX-599477958	666	0.490196078431373
AX-117414737	666	31.0049019607843
AX-605345086	667	39.093137254902
AX-611391718	668	9.55882352941176
AX-599478907	668	39.3382352941176
AX-388455076	669	42.0343137254902
AX-605338192	670	25.3676470588235
AX-599479170	671	4.41176470588235
AX-388058594	672	5.26960784313725
AX-389807359	673	29.5343137254902
AX-605338361	674	22.7941176470588
AX-599480328	675	24.8774509803922
AX-599480330	675	43.8725490196078
AX-599472955	676	3.79901960784314
AX-388508467	677	19.2401960784314
AX-599474429	677	39.2156862745098
AX-599474438	677	35.171568627451
AX-599474443	678	17.7696078431373
AX-601811470	679	36.5196078431373
AX-611421661	679	43.6274509803922
AX-606469090	680	16.0539215686275
AX-600444227	681	36.0294117647059
AX-601643128	682	18.6274509803922
AX-388290870	683	8.08823529411765
AX-606125999	684	0.122549019607843
AX-600601196	684	0.122549019607843
AX-600335217	685	29.7794117647059
AX-389071537	686	41.1764705882353
AX-612068791	687	37.0098039215686
AX-388164531	688	31.6176470588235
AX-601614466	689	1.10294117647059
AX-388337451	690	36.6421568627451
AX-612418925	690	0.122549019607843
AX-387063554	690	42.0343137254902
AX-600820444	691	29.0441176470588
AX-602007654	692	41.7892156862745
AX-605658655	692	44.7303921568627
AX-600807814	692	39.9509803921569
AX-389239209	692	8.70098039215686
AX-602007678	692	0
AX-600821414	693	0
AX-601618079	694	40.4411764705882
AX-388471077	694	39.3382352941176
AX-605658872	694	0
AX-117417494	694	39.3382352941176
AX-600822416	694	19.7303921568627
AX-601614526	695	7.35294117647059
AX-600821766	695	49.8774509803922
AX-601618107	695	4.65686274509804
AX-389467574	695	38.4803921568627
AX-600822642	696	10.6617647058824
AX-602007826	696	29.9019607843137
AX-600809288	696	35.0490196078431
AX-612420868	696	38.9705882352941
AX-601903206	696	17.8921568627451
AX-600100299	696	0.245098039215686
AX-387944195	696	39.5833333333333
AX-606084961	696	31.7401960784314
AX-600123068	696	0
AX-600123147	696	7.9656862745098
AX-601358111	696	24.2647058823529
AX-612770162	696	39.7058823529412
AX-389903610	696	10.7843137254902
AX-602085371	696	30.6372549019608
AX-601350453	696	38.9705882352941
AX-600359135	696	38.8480392156863
AX-605548218	696	40.1960784313725
AX-389023996	696	39.828431372549
AX-600378774	696	0
AX-117412771	696	38.7254901960784
AX-602008535	697	48.5294117647059
AX-611889311	698	38.8480392156863
AX-600101348	698	94.2401960784314
AX-601351419	698	13.2352941176471
AX-601608406	698	50.9803921568627
AX-600100134	699	26.8382352941176
AX-386156663	700	0
AX-601602071	700	27.6960784313725
AX-601602073	700	41.7892156862745
AX-601598291	700	0
AX-117396605	700	5.75980392156863
AX-600122976	700	0
AX-611825972	700	31.25
AX-601602105	700	21.3235294117647
AX-602088855	700	30.0245098039216
AX-387391586	700	39.5833333333333
AX-601631298	700	41.0539215686275
AX-606287206	700	11.7647058823529
AX-387876960	700	0
AX-601939820	700	32.9656862745098
AX-600359376	700	28.7990196078431
AX-612087618	700	1.83823529411765
AX-600379158	700	40.1960784313725
AX-390002378	701	0
AX-601606178	701	43.0147058823529
AX-614059061	702	31.7401960784314
AX-388838746	702	40.1960784313725
AX-602391908	703	4.04411764705882
AX-389593309	703	0
AX-389975533	703	3.18627450980392
AX-614058870	703	24.2647058823529
AX-602396697	703	1.59313725490196
AX-601054990	704	0.122549019607843
AX-601064380	704	44.4852941176471
AX-605710861	705	14.7058823529412
AX-601054358	705	41.2990196078431
AX-388106589	706	39.7058823529412
AX-601073702	706	39.7058823529412
AX-602044649	706	41.6666666666667
AX-388105533	707	39.7058823529412
AX-388106565	708	39.828431372549
AX-605676008	709	39.4607843137255
AX-612496478	710	31.4950980392157
AX-600907808	711	2.57352941176471
AX-600919940	712	15.3186274509804
AX-611888089	713	29.9019607843137
AX-601903980	714	60.171568627451
AX-600099014	715	23.0392156862745
AX-611824400	715	25.4901960784314
AX-606076845	716	38.9705882352941
AX-388377921	716	0
AX-117399091	717	0.122549019607843
AX-600099780	717	37.6225490196078
AX-599925901	718	22.9166666666667
AX-599925867	718	23.1617647058824
AX-601869906	719	26.2254901960784
AX-606054572	720	27.0833333333333
AX-606468106	721	18.3823529411765
AX-606468273	722	26.593137254902
AX-613818575	723	29.9019607843137
AX-602016646	724	43.3823529411765
AX-252007678	724	0
AX-602017493	724	20.8333333333333
AX-600869119	724	25.8578431372549
AX-388704140	724	40.9313725490196
AX-601572251	724	93.5049019607843
AX-600882866	725	18.3823529411765
AX-600882768	725	40.0735294117647
AX-600882328	725	0.857843137254902
AX-612466939	725	34.6813725490196
AX-387822147	726	9.92647058823529
AX-605278339	726	13.8480392156863
AX-599517891	727	48.2843137254902
AX-390108293	727	0
AX-388335914	727	38.3578431372549
AX-601584413	728	8.94607843137255
AX-389245871	728	11.8872549019608
AX-599529174	729	0.122549019607843
AX-599516983	729	39.093137254902
AX-601584407	729	40.0735294117647
AX-388612417	730	0.245098039215686
AX-605355620	731	41.6666666666667
AX-605451666	731	0
AX-599528779	732	38.4803921568627
AX-599950926	732	26.9607843137255
AX-601080982	733	38.8480392156863
AX-606664754	734	32.1078431372549
AX-611444882	735	10.5392156862745
AX-612328876	736	7.1078431372549
AX-600700531	737	31.4950980392157
AX-600683769	738	9.80392156862745
AX-388016507	739	32.9656862745098
AX-388016479	739	40.3186274509804
AX-600683716	740	26.7156862745098
AX-606183475	740	21.9362745098039
AX-388016468	741	39.5833333333333
AX-601611191	742	43.8725490196078
AX-600697203	742	41.1764705882353
AX-612256558	743	38.4803921568627
AX-387883311	744	25.6127450980392
AX-612255782	744	29.7794117647059
AX-600682031	744	32.2303921568627
AX-600640877	744	38.9705882352941
AX-389985110	745	34.4362745098039
AX-600625060	745	5.3921568627451
AX-612282252	746	39.3382352941176
AX-600440222	746	29.7794117647059
AX-600247080	746	0.122549019607843
AX-389390245	747	19.2401960784314
AX-614109044	748	37.3774509803922
AX-601972857	749	38.6029411764706
AX-600597544	750	43.1372549019608
AX-389917471	750	26.3480392156863
AX-600597413	751	18.3823529411765
AX-600612597	751	10.0490196078431
AX-600612221	752	23.1617647058824
AX-600612111	752	27.0833333333333
AX-600612061	752	3.18627450980392
AX-601972507	752	0
AX-605607940	753	18.75
AX-605807951	754	26.8382352941176
AX-612918753	754	20.9558823529412
AX-605807855	754	14.4607843137255
AX-601458050	754	33.9460784313725
AX-601457061	754	0.245098039215686
AX-601633266	755	41.6666666666667
AX-602106280	755	25.9803921568627
AX-601458361	755	3.92156862745098
AX-387931007	755	19.6078431372549
AX-601629532	755	12.7450980392157
AX-601456761	755	32.7205882352941
AX-388300814	755	50
AX-599568933	755	19.6078431372549
AX-599576407	755	40.0735294117647
AX-602411326	756	4.04411764705882
AX-602406459	757	4.65686274509804
AX-614130060	757	5.88235294117647
AX-387843383	757	1.59313725490196
AX-602428673	757	28.0637254901961
AX-600330300	757	0.245098039215686
AX-388047687	757	0
AX-611980560	757	34.5588235294118
AX-389055334	757	2.69607843137255
AX-602411661	758	26.7156862745098
AX-606122003	758	24.6323529411765
AX-600310500	758	0
AX-388033492	758	40.8088235294118
AX-601606942	758	0
AX-389892335	758	37.5
AX-600330291	759	50
AX-614055624	759	48.0392156862745
AX-605798769	759	92.0343137254902
AX-601774754	759	49.3872549019608
AX-600310847	760	35.2941176470588
AX-606113884	760	25.9803921568627
AX-600311474	760	36.0294117647059
AX-611497902	760	39.093137254902
AX-601606958	761	93.9950980392157
AX-389715045	761	0
AX-388258127	761	40.9313725490196
AX-613885732	761	35.6617647058824
AX-613885564	761	40.8088235294118
AX-613885522	761	39.4607843137255
AX-601663709	761	27.4509803921569
AX-605858702	761	49.0196078431373
AX-601565482	761	21.2009803921569
AX-602514513	761	24.3872549019608
AX-605247695	761	57.843137254902
AX-605858585	761	45.2205882352941
AX-600437778	761	37.9901960784314
AX-601603731	761	28.3088235294118
AX-605613948	761	94.1176470588235
AX-600331569	762	39.828431372549
AX-600331584	762	18.3823529411765
AX-387696542	763	0.490196078431373
AX-601837828	763	39.093137254902
AX-599656824	764	19.7303921568627
AX-599656817	764	0
AX-611520630	764	44.2401960784314
AX-599682827	765	40.4411764705882
AX-388489676	766	40.9313725490196
AX-613851557	766	21.6911764705882
AX-252012313	766	0
AX-388008061	766	0
AX-605247763	766	22.9166666666667
AX-602514784	767	41.421568627451
AX-602509649	768	48.2843137254902
AX-605734828	768	41.9117647058824
AX-602514173	769	40.6862745098039
AX-601696207	769	27.328431372549
AX-388565916	769	36.2745098039216
AX-388000651	770	40.4411764705882
AX-601692661	770	39.2156862745098
AX-601696041	770	39.4607843137255
AX-612692141	771	31.3725490196078
AX-601158474	772	23.8970588235294
AX-602387835	773	28.0637254901961
AX-387806305	774	0
AX-613990963	775	38.4803921568627
AX-389732837	776	10.6617647058824
AX-601247867	776	26.2254901960784
AX-601247881	776	5.3921568627451
AX-601248200	777	19.7303921568627
AX-389706213	777	39.7058823529412
AX-601240190	777	49.5098039215686
AX-601240307	778	16.7892156862745
AX-601625161	779	38.8480392156863
AX-601249014	780	0
AX-606277782	781	56.25
AX-602071511	782	27.2058823529412
AX-606065183	783	25.2450980392157
AX-389309034	784	29.2892156862745
AX-613544758	784	40.1960784313725
AX-606678441	785	43.6274509803922
AX-601671581	785	38.8480392156863
AX-117432327	786	39.2156862745098
AX-613692684	786	26.9607843137255
AX-613840362	786	12.2549019607843
AX-602333324	787	8.94607843137255
AX-601663222	787	22.5490196078431
AX-389488900	787	0.122549019607843
AX-389023010	788	32.4754901960784
AX-601430269	789	42.8921568627451
AX-601436599	790	38.9705882352941
AX-601246555	790	0.367647058823529
AX-612760535	790	20.2205882352941
AX-601245972	791	43.1372549019608
AX-601246145	791	0
AX-605763826	791	37.6225490196078
AX-390106346	791	69.4852941176471
AX-388351694	791	0
AX-117406412	791	14.828431372549
AX-600681634	791	22.1813725490196
AX-601629064	792	0
AX-387866429	792	15.0735294117647
AX-612244040	792	26.4705882352941
AX-600666484	793	0
AX-386609606	794	0
AX-600667864	794	4.16666666666667
AX-600668496	794	40.1960784313725
AX-612245508	794	15.0735294117647
AX-612313517	795	38.7254901960784
AX-601984755	795	5.63725490196078
AX-600682911	795	27.4509803921569
AX-601984795	795	31.9852941176471
AX-600668394	795	11.0294117647059
AX-601610842	796	41.0539215686275
AX-600684148	796	0.245098039215686
AX-612052070	796	51.4705882352941
AX-601610858	797	6.86274509803922
AX-388459524	797	30.5147058823529
AX-601532196	798	26.2254901960784
AX-613968510	798	34.0686274509804
AX-601078029	798	76.593137254902
AX-601617023	798	64.3382352941177
AX-600863025	798	25.3676470588235
AX-388398064	798	63.3578431372549
AX-600423122	799	4.65686274509804
AX-601609617	800	50.7352941176471
AX-606394114	800	60.906862745098
AX-612741504	800	56.9852941176471
AX-602432730	800	66.9117647058823
AX-613692339	800	44.4852941176471
AX-600404780	801	30.5147058823529
AX-605559115	801	16.0539215686275
AX-389948670	802	16.2990196078431
AX-601609591	802	27.2058823529412
AX-612051897	803	0
AX-600422145	804	42.2794117647059
AX-601946926	804	38.6029411764706
AX-601605886	805	41.421568627451
AX-388132369	805	8.21078431372549
AX-600422080	805	31.4950980392157
AX-601946939	805	3.79901960784314
AX-600421717	805	16.1764705882353
AX-601649926	805	39.3382352941176
AX-606129557	806	33.2107843137255
AX-389713203	807	31.4950980392157
AX-602238615	807	30.7598039215686
AX-602238601	807	46.6911764705882
AX-606582923	807	44.8529411764706
AX-613481809	808	33.4558823529412
AX-601649925	809	27.2058823529412
AX-613791224	810	40.3186274509804
AX-389121839	811	37.5
AX-602230463	811	39.3382352941176
AX-602235953	812	24.1421568627451
AX-601645542	812	0.367647058823529
AX-389901335	812	24.6323529411765
AX-601667747	812	41.5441176470588
AX-601670895	813	15.8088235294118
AX-601667710	813	41.2990196078431
AX-600344609	814	41.1764705882353
AX-600344786	815	1.22549019607843
AX-601607447	816	37.3774509803922
AX-600325307	816	8.94607843137255
AX-600325492	817	23.5294117647059
AX-389700243	817	43.0147058823529
AX-601603766	817	78.0637254901961
AX-385603029	817	6.61764705882353
AX-601610888	817	37.1323529411765
AX-600441122	817	42.4019607843137
AX-250838352	817	40.6862745098039
AX-600686348	817	39.7058823529412
AX-600326017	818	32.1078431372549
AX-605619188	818	41.6666666666667
AX-612248214	818	40.5637254901961
AX-555906050	818	39.3382352941176
AX-600672259	818	24.2647058823529
AX-605626030	818	38.9705882352941
AX-600686382	818	6.49509803921569
AX-601614506	818	39.093137254902
AX-601614544	819	64.5833333333333
AX-611344350	819	82.5980392156863
AX-605608785	819	54.0441176470588
AX-602131520	819	47.671568627451
AX-601580596	819	53.0637254901961
AX-600482836	819	68.3823529411765
AX-601610581	819	44.8529411764706
AX-612757907	819	56.4950980392157
AX-599893851	819	58.8235294117647
AX-600135778	819	62.6225490196078
AX-605333503	819	58.9460784313725
AX-602464403	819	58.2107843137255
AX-605683582	819	62.5
AX-601844637	819	42.0343137254902
AX-600671236	820	0
AX-612316425	821	27.9411764705882
AX-600685668	822	37.0098039215686
AX-606172998	822	26.7156862745098
AX-600685491	822	33.578431372549
AX-614195306	823	0
AX-614101396	823	40.0735294117647
AX-614166257	824	51.2254901960784
AX-600266466	824	25.2450980392157
AX-601780523	824	36.0294117647059
AX-600266868	825	16.7892156862745
AX-601782541	826	5.51470588235294
AX-602746141	827	12.1323529411765
AX-601579798	827	36.5196078431373
AX-601781930	828	0
AX-389068830	828	39.093137254902
AX-601781622	829	22.7941176470588
AX-602743924	830	18.3823529411765
AX-602016430	831	37.9901960784314
AX-612972563	831	69.6078431372549
AX-606213098	832	41.2990196078431
AX-600881144	832	37.8676470588235
AX-600868583	833	38.2352941176471
AX-600868264	834	40.6862745098039
AX-606212902	835	30.5147058823529
AX-606212798	836	23.5294117647059
AX-602016193	836	29.656862745098
AX-600866838	837	1.83823529411765
AX-388238768	837	42.2794117647059
AX-600446807	838	36.3970588235294
AX-605665954	839	42.8921568627451
AX-606212529	840	29.2892156862745
AX-600877452	841	1.22549019607843
AX-600864672	842	41.5441176470588
AX-600877347	843	21.8137254901961
AX-600864596	843	0
AX-600877240	843	38.3578431372549
AX-612393778	844	39.3382352941176
AX-606203667	845	38.3578431372549
AX-600864155	846	32.7205882352941
AX-602016716	847	36.0294117647059
AX-606212150	847	29.1666666666667
AX-388458601	847	0.122549019607843
AX-605665274	847	40.0735294117647
AX-605327759	848	18.9950980392157
AX-602781771	849	26.4705882352941
AX-601798977	850	28.921568627451
AX-600421579	851	36.6421568627451
AX-600438953	852	30.6372549019608
AX-601800623	853	8.82352941176471
AX-605320966	854	0
AX-601800719	855	26.593137254902
AX-611344458	856	0.122549019607843
AX-599405028	857	32.9656862745098
AX-388686457	858	0
AX-601322268	859	27.328431372549
AX-388458038	859	41.0539215686275
AX-606383347	859	40.9313725490196
AX-613116065	860	26.1029411764706
AX-600629136	861	3.55392156862745
AX-600629302	862	11.2745098039216
AX-612717728	863	0
AX-614023057	863	16.6666666666667
AX-606373050	863	44.9754901960784
AX-388303122	864	6.00490196078431
AX-606373099	864	27.4509803921569
AX-601621822	865	1.34803921568627
AX-602031700	865	39.093137254902
AX-600961151	866	2.81862745098039
AX-600972336	867	4.77941176470588
AX-614111174	867	40.5637254901961
AX-614111554	867	52.8186274509804
AX-614144173	867	37.9901960784314
AX-602411635	867	37.8676470588235
AX-602416324	868	35.171568627451
AX-614111751	868	30.6372549019608
AX-600445636	869	4.65686274509804
AX-602347712	869	41.7892156862745
AX-613894102	869	86.2745098039216
AX-602352579	869	0.122549019607843
AX-613927106	869	18.0147058823529
AX-613893959	870	18.6274509803922
AX-388092848	871	42.6470588235294
AX-602373493	871	36.7647058823529
AX-387782267	872	23.6519607843137
AX-613949060	872	33.578431372549
AX-602373436	873	36.0294117647059
AX-601664305	873	40.1960784313725
AX-613946489	873	38.2352941176471
AX-613610290	873	51.7156862745098
AX-613981097	874	28.1862745098039
AX-613948127	874	0.122549019607843
AX-388112583	875	30.2696078431373
AX-613981072	875	40.5637254901961
AX-613980759	875	52.0833333333333
AX-389386246	876	25.4901960784314
AX-602302399	876	28.921568627451
AX-600070948	876	0
AX-600093381	876	9.43627450980392
AX-388487272	876	1.47058823529412
AX-600071272	876	36.1519607843137
AX-117418265	876	41.0539215686275
AX-601601224	876	2.57352941176471
AX-601601226	876	70.8333333333333
AX-600095295	876	14.093137254902
AX-601900767	876	34.1911764705882
AX-601601297	876	35.7843137254902
AX-389207295	876	38.1127450980392
AX-613645137	877	0.122549019607843
AX-601658863	878	6.00490196078431
AX-601658858	878	36.5196078431373
AX-601658831	878	0
AX-387859114	878	2.08333333333333
AX-600072198	878	37.8676470588235
AX-606737917	879	36.6421568627451
AX-601900758	879	24.7549019607843
AX-605480645	879	23.1617647058824
AX-388382526	880	0
AX-613717465	880	28.7990196078431
AX-602405806	881	30.2696078431373
AX-601672476	881	40.6862745098039
AX-388099457	882	38.7254901960784
AX-388100630	882	43.6274509803922
AX-388099474	882	5.51470588235294
AX-388099490	882	39.7058823529412
AX-606509420	883	39.093137254902
AX-613349531	884	44.7303921568627
AX-606452273	884	9.31372549019608
AX-606686285	884	17.6470588235294
AX-613586457	884	35.7843137254902
AX-613246098	885	34.4362745098039
AX-613245693	885	37.3774509803922
AX-601630811	885	22.1813725490196
AX-606463708	886	33.4558823529412
AX-601538990	886	37.9901960784314
AX-602194218	887	2.81862745098039
AX-601538920	887	0.122549019607843
AX-606463662	888	8.21078431372549
AX-601538406	888	31.7401960784314
AX-601533290	889	1.96078431372549
AX-602282362	890	16.1764705882353
AX-606686617	891	10.6617647058824
AX-387944462	892	38.3578431372549
AX-387962380	892	0
AX-601598782	892	0
AX-601879099	892	45.0980392156863
AX-599962184	892	51.8382352941176
AX-613552931	893	6.74019607843137
AX-602282874	893	0.735294117647059
AX-606675276	893	26.2254901960784
AX-605461624	894	37.3774509803922
AX-599963002	894	43.1372549019608
AX-601879129	894	39.7058823529412
AX-599962293	894	5.26960784313725
AX-388253218	894	37.8676470588235
AX-599962474	895	38.8480392156863
AX-599986395	896	46.8137254901961
AX-599986228	896	35.171568627451
AX-388010416	896	47.5490196078431
AX-601594874	897	0
AX-599961621	898	1.47058823529412
AX-388013642	899	38.7254901960784
AX-601097922	899	35.5392156862745
AX-601621544	900	8.94607843137255
AX-606246519	901	63.9705882352941
AX-601107549	902	24.0196078431373
AX-601107586	902	41.9117647058824
AX-601098356	903	24.6323529411765
AX-601108451	904	42.4019607843137
AX-601109056	904	12.6225490196078
AX-601109092	905	0.857843137254902
AX-605727691	905	43.0147058823529
AX-601109155	905	39.2156862745098
AX-614010751	906	19.2401960784314
AX-601657887	907	32.5980392156863
AX-606788180	908	25.2450980392157
AX-600347842	908	25.6127450980392
AX-614122008	909	12.2549019607843
AX-387490286	909	37.1323529411765
AX-601674851	910	35.5392156862745
AX-614123031	911	25.2450980392157
AX-602415731	912	23.5294117647059
AX-614156516	913	44.9754901960784
AX-600289999	913	0.122549019607843
AX-606107233	913	28.6764705882353
AX-600270712	913	38.4803921568627
AX-614124171	914	0.122549019607843
AX-611949007	914	40.6862745098039
AX-600290489	915	65.9313725490196
AX-602094007	915	63.9705882352941
AX-600300567	915	55.0245098039216
AX-599831352	915	50.8578431372549
AX-388451278	916	12.7450980392157
AX-600270826	917	0
AX-600224918	918	43.9950980392157
AX-600204078	919	27.2058823529412
AX-600204183	920	3.79901960784314
AX-605511260	921	29.7794117647059
AX-601916833	921	28.4313725490196
AX-611970610	921	24.7549019607843
AX-605511564	921	22.1813725490196
AX-611969987	922	13.9705882352941
AX-601917753	923	8.57843137254902
AX-611904104	923	6.37254901960784
AX-600207126	924	40.6862745098039
AX-600207182	924	16.9117647058824
AX-601917192	925	30.8823529411765
AX-601917905	925	25.6127450980392
AX-600228753	925	29.7794117647059
AX-601917233	925	26.8382352941176
AX-600207809	926	22.671568627451
AX-600207824	927	40.3186274509804
AX-117414393	927	25.7352941176471
AX-601604637	928	3.18627450980392
AX-600209048	929	27.9411764705882
AX-389095176	930	23.8970588235294
AX-600230580	930	0
AX-600210149	930	16.2990196078431
AX-611906842	930	41.9117647058824
AX-387851923	930	0.245098039215686
AX-600230316	931	38.4803921568627
AX-600230774	931	42.2794117647059
AX-601918297	931	19.8529411764706
AX-600232355	931	43.2598039215686
AX-600232364	931	39.4607843137255
AX-601604738	932	18.1372549019608
AX-117406857	932	43.1372549019608
AX-600213141	933	41.0539215686275
AX-601600987	933	19.7303921568627
AX-600213669	933	37.6225490196078
AX-601918865	933	16.0539215686275
AX-601604778	933	0.245098039215686
AX-387805077	934	44.3627450980392
AX-601918210	934	31.4950980392157
AX-614152579	934	39.7058823529412
AX-602420017	934	40.3186274509804
AX-606545856	934	31.1274509803922
AX-601145466	934	37.2549019607843
AX-602055286	934	34.0686274509804
AX-601526398	934	24.5098039215686
AX-599640669	934	39.2156862745098
AX-614147617	935	35.171568627451
AX-606554288	936	20.8333333333333
AX-602218771	936	6.98529411764706
AX-613341286	936	43.3823529411765
AX-613344798	936	27.4509803921569
AX-613856562	936	15.8088235294118
AX-388242526	936	26.1029411764706
AX-613689486	936	31.1274509803922
AX-602335488	936	4.77941176470588
AX-602330186	936	41.1764705882353
AX-601524642	936	24.2647058823529
AX-606319865	936	40.6862745098039
AX-602125926	936	37.5
AX-387705658	936	40.1960784313725
AX-606542622	937	0.122549019607843
AX-606543363	937	39.4607843137255
AX-388882221	937	37.1323529411765
AX-602224826	938	28.4313725490196
AX-613414470	938	21.4460784313725
AX-601644676	938	40.3186274509804
AX-612612248	938	37.0098039215686
AX-602055311	938	0.122549019607843
AX-601152747	938	34.3137254901961
AX-601143061	938	37.7450980392157
AX-602329863	938	40.3186274509804
AX-387791825	938	40.3186274509804
AX-613655317	938	41.7892156862745
