AX-613398454	PS_chr02	1007028322
AX-388390026	PS_chr02	1007028935
AX-602240899	PS_chr02	1007033751
AX-602235450	PS_chr02	1007079383
AX-602240921	PS_chr02	1007119673
AX-602235467	PS_chr02	1007135853
AX-613467984	PS_chr02	1007150208
AX-606586778	PS_chr02	1007196562
AX-602235541	PS_chr02	1007622737
AX-606574831	PS_chr02	1007697914
AX-606574849	PS_chr02	1007753308
AX-602235618	PS_chr02	1008046592
AX-602235635	PS_chr02	1008490737
AX-117398254	PS_chr02	1008518275
AX-602235652	PS_chr02	1009072111
AX-613399233	PS_chr02	1009560955
AX-387814009	PS_chr02	1009606817
AX-606575066	PS_chr02	1009610549
AX-602241131	PS_chr02	1009614134
AX-606575072	PS_chr02	1009616834
AX-601649515	PS_chr02	1010689248
AX-613469250	PS_chr02	1010925976
AX-606587575	PS_chr02	1011292555
AX-600914833	PS_chr02	1028716843
AX-614101451	PS_chr02	1037504907
AX-614068878	PS_chr02	1037741177
AX-614069247	PS_chr02	1038380995
AX-599924716	PS_chr02	1041828450
AX-601874753	PS_chr02	1042054294
AX-601873607	PS_chr02	1042183654
AX-599949598	PS_chr02	1042492097
AX-611703050	PS_chr02	1042567378
AX-606058258	PS_chr02	1042965431
AX-611703010	PS_chr02	1042998985
AX-605452423	PS_chr02	1043287061
AX-599924372	PS_chr02	1043302845
AX-388266603	PS_chr02	1043543397
AX-599924325	PS_chr02	1043593880
AX-605452401	PS_chr02	1043726952
AX-387956979	PS_chr02	1043747251
AX-387956963	PS_chr02	1043749045
AX-389720839	PS_chr02	1043749358
AX-599949424	PS_chr02	1043773393
AX-599924232	PS_chr02	1044051326
AX-600439793	PS_chr02	1044258821
AX-599924144	PS_chr02	1044280222
AX-611758320	PS_chr02	1044286142
AX-388309627	PS_chr02	1044348001
AX-388309630	PS_chr02	1044348180
AX-599949257	PS_chr02	1044416106
AX-601597800	PS_chr02	1044462652
AX-611758277	PS_chr02	1044465875
AX-601597799	PS_chr02	1045062356
AX-389458283	PS_chr02	1045204469
AX-611758173	PS_chr02	1045216333
AX-611702667	PS_chr02	1045244531
AX-605452282	PS_chr02	1045902749
AX-599948974	PS_chr02	1045929219
AX-599923612	PS_chr02	1047322576
AX-388433518	PS_chr02	1047511319
AX-599948776	PS_chr02	1047513431
AX-599923528	PS_chr02	1047666657
AX-606049870	PS_chr02	1047850916
AX-388392561	PS_chr02	1047947051
AX-388532431	PS_chr02	1047947469
AX-599948690	PS_chr02	1047948895
AX-599948688	PS_chr02	1047956117
AX-599948660	PS_chr02	1048040871
AX-599923403	PS_chr02	1048238953
AX-388480459	PS_chr02	1048239502
AX-389709141	PS_chr02	1048239652
AX-599948609	PS_chr02	1048288435
AX-599948571	PS_chr02	1048494262
AX-599948533	PS_chr02	1048879063
AX-599923283	PS_chr02	1048987994
AX-599948495	PS_chr02	1049034463
AX-601664995	PS_chr02	1055288355
AX-614002321	PS_chr02	1055329385
AX-389614899	PS_chr02	1055731272
AX-602381156	PS_chr02	1056887893
AX-602376422	PS_chr02	1057006180
AX-602381172	PS_chr02	1057045019
AX-613969945	PS_chr02	1057791211
AX-613969967	PS_chr02	1057806301
AX-602381224	PS_chr02	1058082006
AX-387704979	PS_chr02	1058474866
AX-601665040	PS_chr02	1058478105
AX-613970230	PS_chr02	1058626418
AX-602376492	PS_chr02	1058933596
AX-613729417	PS_chr02	1058943529
AX-602376589	PS_chr02	1059243292
AX-614003523	PS_chr02	1059306107
AX-613970683	PS_chr02	1059556488
AX-614003622	PS_chr02	1060058945
AX-601668269	PS_chr02	1060636172
AX-602011402	PS_chr02	1061202166
AX-600850230	PS_chr02	1061939875
AX-600837033	PS_chr02	1062024988
AX-600837023	PS_chr02	1062066446
AX-600850195	PS_chr02	1062083864
AX-600837009	PS_chr02	1062112491
AX-600837007	PS_chr02	1062132205
AX-600836903	PS_chr02	1062714023
AX-612372773	PS_chr02	1062724066
AX-612442435	PS_chr02	1062906982
AX-602012175	PS_chr02	1062963391
AX-600849887	PS_chr02	1063293829
AX-600849827	PS_chr02	1063688868
AX-600836589	PS_chr02	1063889419
AX-387830571	PS_chr02	1063912297
AX-387821864	PS_chr02	1063913476
AX-606199464	PS_chr02	1064216395
AX-612442039	PS_chr02	1064881697
AX-600836387	PS_chr02	1065185997
AX-605658775	PS_chr02	1066121382
AX-605665760	PS_chr02	1066123995
AX-388246202	PS_chr02	1066134484
AX-388250224	PS_chr02	1066134685
AX-117416699	PS_chr02	1066135274
AX-117404216	PS_chr02	1066139253
AX-600849434	PS_chr02	1066139298
AX-612441906	PS_chr02	1066146244
AX-613238195	PS_chr02	1066423563
AX-606498849	PS_chr02	1067122365
AX-601641478	PS_chr02	1067128999
AX-601641479	PS_chr02	1067131811
AX-388473322	PS_chr02	1067436482
AX-602204136	PS_chr02	1067560392
AX-602198658	PS_chr02	1067585351
AX-606499135	PS_chr02	1067772105
AX-606487679	PS_chr02	1067803810
AX-613309450	PS_chr02	1067903671
AX-613309462	PS_chr02	1067913220
AX-606487726	PS_chr02	1067924108
AX-613819790	PS_chr02	1068488211
AX-602198713	PS_chr02	1068973789
AX-601644916	PS_chr02	1069008845
AX-602204230	PS_chr02	1069206540
AX-601641515	PS_chr02	1069288648
AX-606499428	PS_chr02	1069442445
AX-602204264	PS_chr02	1070189097
AX-602204285	PS_chr02	1071073441
AX-606499676	PS_chr02	1071846495
AX-602204352	PS_chr02	1074633689
AX-613310826	PS_chr02	1074634056
AX-613240493	PS_chr02	1075016496
AX-606500095	PS_chr02	1075659955
AX-606500129	PS_chr02	1075742716
AX-613240799	PS_chr02	1076249306
AX-602198904	PS_chr02	1076487863
AX-613241018	PS_chr02	1076525728
AX-602204491	PS_chr02	1076612002
AX-602204551	PS_chr02	1076759755
AX-606500524	PS_chr02	1076848335
AX-602199033	PS_chr02	1076869941
AX-613241510	PS_chr02	1076972348
AX-602204601	PS_chr02	1076979639
AX-606500601	PS_chr02	1077006906
AX-613312116	PS_chr02	1077161591
AX-602199129	PS_chr02	1077235062
AX-602204684	PS_chr02	1077260520
AX-606500822	PS_chr02	1077365307
AX-613241969	PS_chr02	1077368709
AX-602199195	PS_chr02	1077414150
AX-601641626	PS_chr02	1077707817
AX-389801095	PS_chr02	1079665748
AX-601656590	PS_chr02	1079855742
AX-600430203	PS_chr02	1079884797
AX-601656588	PS_chr02	1079926302
AX-388336880	PS_chr02	1079932459
AX-602313695	PS_chr02	1079932893
AX-613659085	PS_chr02	1080221660
AX-602308216	PS_chr02	1080556395
AX-602313613	PS_chr02	1080873901
AX-602308126	PS_chr02	1081050226
AX-601659999	PS_chr02	1081155478
AX-613624422	PS_chr02	1081169905
AX-601659984	PS_chr02	1081268661
AX-613658741	PS_chr02	1081350836
AX-600985254	PS_chr02	1086511151
AX-602034722	PS_chr02	1086717927
AX-600985196	PS_chr02	1086720509
AX-601622578	PS_chr02	1086720738
AX-117401487	PS_chr02	1086721049
AX-600996419	PS_chr02	1086792632
AX-600996338	PS_chr02	1086959550
AX-602033205	PS_chr02	1087753505
AX-600996082	PS_chr02	1087975685
AX-605695379	PS_chr02	1088846512
AX-601622536	PS_chr02	1088899593
AX-612488219	PS_chr02	1089157307
AX-602033145	PS_chr02	1089430765
AX-602033117	PS_chr02	1090246598
AX-387796226	PS_chr02	1090374236
AX-387796228	PS_chr02	1090374313
AX-600995255	PS_chr02	1090505266
AX-602033057	PS_chr02	1090962128
AX-612558383	PS_chr02	1093205136
AX-600994989	PS_chr02	1093482693
AX-612558322	PS_chr02	1093617625
AX-602034517	PS_chr02	1093791294
AX-600994872	PS_chr02	1094479077
AX-600994716	PS_chr02	1098193214
AX-600994579	PS_chr02	1100107589
AX-601005927	PS_chr02	1105183489
AX-606234282	PS_chr02	1105384973
AX-601016855	PS_chr02	1105444125
AX-606234266	PS_chr02	1105623306
AX-601619450	PS_chr02	1106909378
AX-601016676	PS_chr02	1107526492
AX-612504814	PS_chr02	1107756025
AX-601016636	PS_chr02	1107914785
AX-601016627	PS_chr02	1108159171
AX-612338341	PS_chr02	1114387786
AX-600698417	PS_chr02	1114447627
AX-605502971	PS_chr02	1124052087
AX-606090418	PS_chr02	1125257827
AX-389658104	PS_chr02	1125381004
AX-389904904	PS_chr02	1125382289
AX-389186505	PS_chr02	1125384968
AX-611943321	PS_chr02	1125455298
AX-611876953	PS_chr02	1127736759
AX-605509654	PS_chr02	1128068080
AX-600169855	PS_chr02	1128131379
AX-600169851	PS_chr02	1128165508
AX-601603797	PS_chr02	1128167468
AX-600169792	PS_chr02	1128327542
AX-388385582	PS_chr02	1128412142
AX-117406474	PS_chr02	1128413079
AX-389112067	PS_chr02	1128413819
AX-606098425	PS_chr02	1128578446
AX-611876745	PS_chr02	1128622538
AX-600169654	PS_chr02	1128843049
AX-605502855	PS_chr02	1128918648
AX-605502844	PS_chr02	1129124786
AX-388448830	PS_chr02	1129218336
AX-601603780	PS_chr02	1129411933
AX-600190901	PS_chr02	1129425964
AX-600169561	PS_chr02	1129444790
AX-600190885	PS_chr02	1129503718
AX-600169544	PS_chr02	1129787983
AX-600281909	PS_chr02	1130442838
AX-600281913	PS_chr02	1130464767
AX-600302102	PS_chr02	1130529614
AX-600302137	PS_chr02	1130936370
AX-601930236	PS_chr02	1130953812
AX-600282014	PS_chr02	1130995417
AX-601602537	PS_chr02	1131036334
AX-600302217	PS_chr02	1131037486
AX-601606268	PS_chr02	1131062225
AX-605536436	PS_chr02	1131074308
AX-600302259	PS_chr02	1131150193
AX-601930260	PS_chr02	1131168550
AX-605529674	PS_chr02	1132468922
AX-605529694	PS_chr02	1133839809
AX-388955716	PS_chr02	1134123431
AX-117395605	PS_chr02	1134123510
AX-117395673	PS_chr02	1134123567
AX-601930276	PS_chr02	1134126466
AX-600282346	PS_chr02	1134128996
AX-612027500	PS_chr02	1134206367
AX-611958764	PS_chr02	1134212279
AX-389189713	PS_chr02	1134417936
AX-600282571	PS_chr02	1134432108
AX-388900593	PS_chr02	1134478507
AX-600302867	PS_chr02	1134608437
AX-600302955	PS_chr02	1134739821
AX-600303079	PS_chr02	1134957255
AX-601606327	PS_chr02	1135062259
AX-601602609	PS_chr02	1135583896
AX-388742840	PS_chr02	1135584178
AX-600283238	PS_chr02	1136064649
AX-388346051	PS_chr02	1137114328
AX-601602620	PS_chr02	1137115558
AX-388336946	PS_chr02	1140381983
AX-599467667	PS_chr02	1140553643
AX-599467689	PS_chr02	1140659983
AX-599475138	PS_chr02	1141031633
AX-599475161	PS_chr02	1141134505
AX-601808834	PS_chr02	1141134880
AX-601582807	PS_chr02	1142320650
AX-599467924	PS_chr02	1142717866
AX-601586860	PS_chr02	1142824908
AX-388485435	PS_chr02	1142827608
AX-599468140	PS_chr02	1143270111
AX-117411298	PS_chr02	1143487640
AX-601582829	PS_chr02	1143511806
AX-611416547	PS_chr02	1143880515
AX-599475659	PS_chr02	1143880874
AX-611416555	PS_chr02	1143885752
AX-611416579	PS_chr02	1143953511
AX-601808904	PS_chr02	1144127921
AX-601810585	PS_chr02	1144497560
AX-613756215	PS_chr02	1145445470
AX-611389799	PS_chr02	1147126724
AX-599476002	PS_chr02	1147444447
AX-599476031	PS_chr02	1147567600
AX-605344401	PS_chr02	1148680675
AX-599476312	PS_chr02	1149161422
AX-611390039	PS_chr02	1149163135
AX-599476390	PS_chr02	1149952007
AX-601808980	PS_chr02	1150084042
AX-599476481	PS_chr02	1150417552
AX-605926331	PS_chr02	1150463756
AX-605344480	PS_chr02	1150601428
AX-601810663	PS_chr02	1150602148
AX-599469109	PS_chr02	1152252114
AX-601809012	PS_chr02	1152300341
AX-599469131	PS_chr02	1152306216
AX-599469135	PS_chr02	1152307441
AX-389201830	PS_chr02	1152309060
AX-611390249	PS_chr02	1152399036
AX-605337536	PS_chr02	1153578194
AX-599476743	PS_chr02	1154006650
AX-599476823	PS_chr02	1154510839
AX-599469533	PS_chr02	1155125826
AX-600439006	PS_chr02	1155582525
AX-599469587	PS_chr02	1155632318
AX-601810738	PS_chr02	1156243206
AX-601809094	PS_chr02	1156288016
AX-605918099	PS_chr02	1156391181
AX-601582887	PS_chr02	1156584683
AX-389945896	PS_chr02	1156585184
AX-599477410	PS_chr02	1156950005
AX-601810844	PS_chr02	1157511363
AX-599470214	PS_chr02	1157986331
AX-605337826	PS_chr02	1158137577
AX-599470307	PS_chr02	1158595730
AX-611418154	PS_chr02	1161350637
AX-599477958	PS_chr02	1161531390
AX-601582907	PS_chr02	1161532172
AX-605926704	PS_chr02	1161809820
AX-601809315	PS_chr02	1162977155
AX-599470962	PS_chr02	1162996612
AX-601586975	PS_chr02	1163414697
AX-601586976	PS_chr02	1163415779
AX-611418761	PS_chr02	1163419002
AX-117414737	PS_chr02	1163449632
AX-605345086	PS_chr02	1163720763
AX-611418900	PS_chr02	1163890346
AX-611391718	PS_chr02	1164484195
AX-599478907	PS_chr02	1164591324
AX-388045702	PS_chr02	1164603749
AX-611391751	PS_chr02	1164605031
AX-611391797	PS_chr02	1164729743
AX-388045726	PS_chr02	1164732510
AX-599471363	PS_chr02	1164807487
AX-388455076	PS_chr02	1165002839
AX-388287778	PS_chr02	1165003091
AX-605338192	PS_chr02	1165310980
AX-611391901	PS_chr02	1165491824
AX-599479170	PS_chr02	1165609366
AX-389856622	PS_chr02	1165643981
AX-599471683	PS_chr02	1166283304
AX-611392081	PS_chr02	1166635473
AX-605926969	PS_chr02	1167126313
AX-599471897	PS_chr02	1167428156
AX-601587010	PS_chr02	1167938296
AX-388058594	PS_chr02	1167938386
AX-389807359	PS_chr02	1168023566
AX-599479709	PS_chr02	1168293443
AX-605338311	PS_chr02	1168365118
AX-599479899	PS_chr02	1169618671
AX-601582974	PS_chr02	1170679744
AX-605338361	PS_chr02	1171538027
AX-601811142	PS_chr02	1171909882
AX-601587027	PS_chr02	1172368449
AX-599472421	PS_chr02	1172978888
AX-599480254	PS_chr02	1173373121
AX-599480328	PS_chr02	1173963997
AX-599480330	PS_chr02	1173966628
AX-601811188	PS_chr02	1174067561
AX-611392623	PS_chr02	1174125583
AX-599480534	PS_chr02	1175059554
AX-599480643	PS_chr02	1175898584
AX-599472955	PS_chr02	1176822247
AX-599480860	PS_chr02	1177027143
AX-611420373	PS_chr02	1178975968
AX-599473180	PS_chr02	1181590056
AX-599481049	PS_chr02	1181689932
AX-605927717	PS_chr02	1183148933
AX-605345783	PS_chr02	1183358390
AX-605927734	PS_chr02	1183361616
AX-599481391	PS_chr02	1183682562
AX-599473592	PS_chr02	1184624802
AX-611393415	PS_chr02	1185048841
AX-599481672	PS_chr02	1185183689
AX-599481699	PS_chr02	1185248149
AX-599481754	PS_chr02	1185377687
AX-599481772	PS_chr02	1185471318
AX-599473810	PS_chr02	1185485610
AX-599481882	PS_chr02	1185671000
AX-388371415	PS_chr02	1185673167
AX-599481926	PS_chr02	1185757104
AX-599473979	PS_chr02	1185842556
AX-599473983	PS_chr02	1185845903
AX-388267275	PS_chr02	1185965611
AX-601811386	PS_chr02	1186036566
AX-599482284	PS_chr02	1186577476
AX-599474332	PS_chr02	1187087172
AX-388508467	PS_chr02	1187298678
AX-599474411	PS_chr02	1187623992
AX-389166632	PS_chr02	1187742594
AX-599474429	PS_chr02	1187745519
AX-599474438	PS_chr02	1187959874
AX-599474443	PS_chr02	1187962525
AX-605346063	PS_chr02	1188008817
AX-599482527	PS_chr02	1188146137
AX-599482557	PS_chr02	1188275056
AX-611421506	PS_chr02	1188356981
AX-599474583	PS_chr02	1188588157
AX-599474622	PS_chr02	1189235726
AX-601587093	PS_chr02	1189674115
AX-599474660	PS_chr02	1189736241
AX-601811470	PS_chr02	1190591347
AX-605928247	PS_chr02	1190592433
AX-611421661	PS_chr02	1190605548
AX-605346127	PS_chr02	1190757503
AX-611421815	PS_chr02	1192326986
AX-613255095	PS_chr02	1193256371
AX-602190218	PS_chr02	1193620366
AX-606457165	PS_chr02	1194036893
AX-606457226	PS_chr02	1194549526
AX-606469090	PS_chr02	1194688371
AX-602195909	PS_chr02	1194919932
AX-601639551	PS_chr02	1195071225
AX-613255600	PS_chr02	1195192866
AX-613185399	PS_chr02	1195340024
AX-601643090	PS_chr02	1195748878
AX-613255828	PS_chr02	1195794770
AX-613185608	PS_chr02	1195906536
AX-601643110	PS_chr02	1196141822
AX-600426985	PS_chr02	1196142488
AX-600444227	PS_chr02	1196194010
AX-601643117	PS_chr02	1196196760
AX-602196019	PS_chr02	1196248321
AX-387838665	PS_chr02	1196497052
AX-606469511	PS_chr02	1196650584
AX-606469573	PS_chr02	1196772834
AX-602190458	PS_chr02	1198204365
AX-601639611	PS_chr02	1199509988
AX-389957163	PS_chr02	1199510786
AX-601643128	PS_chr02	1199510909
AX-389126429	PS_chr02	1199511434
AX-389957217	PS_chr02	1199511476
AX-601639619	PS_chr02	1200540966
AX-601639621	PS_chr02	1200541422
AX-600334782	PS_chr02	1213214309
AX-388290870	PS_chr02	1213229598
AX-600334785	PS_chr02	1213229683
AX-600334810	PS_chr02	1213300601
AX-606125999	PS_chr02	1213365118
AX-601607834	PS_chr02	1214135524
AX-600354353	PS_chr02	1214136355
AX-600334854	PS_chr02	1214136996
AX-606117767	PS_chr02	1214224874
AX-600354476	PS_chr02	1215238603
AX-601604108	PS_chr02	1215522688
AX-389363649	PS_chr02	1215524755
AX-601607846	PS_chr02	1215527004
AX-611999909	PS_chr02	1215628851
AX-600354614	PS_chr02	1215652455
AX-389422372	PS_chr02	1215723333
AX-601607852	PS_chr02	1216477982
AX-600335217	PS_chr02	1216540563
AX-389538710	PS_chr02	1216842173
AX-389071537	PS_chr02	1216843761
AX-388701577	PS_chr02	1216844414
AX-601607863	PS_chr02	1217009247
AX-600354871	PS_chr02	1218482937
AX-601604129	PS_chr02	1218944458
AX-612068791	PS_chr02	1219697452
AX-388962084	PS_chr02	1220216744
AX-605542526	PS_chr02	1220276057
AX-600335503	PS_chr02	1220748373
AX-600355014	PS_chr02	1220751308
AX-600355025	PS_chr02	1220869917
AX-600335581	PS_chr02	1222323393
AX-600355124	PS_chr02	1222807285
AX-606126170	PS_chr02	1223049872
AX-388164531	PS_chr02	1223253182
AX-612418452	PS_chr02	1228120625
AX-600806633	PS_chr02	1229814000
AX-600806635	PS_chr02	1229815963
AX-601618014	PS_chr02	1232567236
AX-601614466	PS_chr02	1232756181
AX-117396094	PS_chr02	1232917439
AX-600820286	PS_chr02	1232926474
AX-602008284	PS_chr02	1233069097
AX-602008286	PS_chr02	1233070003
AX-388337451	PS_chr02	1233148510
AX-600807025	PS_chr02	1233480026
AX-600820444	PS_chr02	1233480529
AX-600807057	PS_chr02	1233793936
AX-612418925	PS_chr02	1234801357
AX-612418998	PS_chr02	1234999186
AX-600820552	PS_chr02	1235001502
AX-600807179	PS_chr02	1235425182
AX-600820640	PS_chr02	1236537952
AX-606194405	PS_chr02	1236543212
AX-388633836	PS_chr02	1236787746
AX-612349549	PS_chr02	1236979701
AX-600807339	PS_chr02	1237335876
AX-600424258	PS_chr02	1237769790
AX-601618038	PS_chr02	1237770312
AX-600820806	PS_chr02	1237782376
AX-605651616	PS_chr02	1237871021
AX-602007646	PS_chr02	1237896791
AX-389068221	PS_chr02	1237899430
AX-612349689	PS_chr02	1238452505
AX-601614494	PS_chr02	1238958505
AX-601614498	PS_chr02	1238959429
AX-600807558	PS_chr02	1238959685
AX-602007654	PS_chr02	1239300728
AX-600807639	PS_chr02	1239327070
AX-605658655	PS_chr02	1239343848
AX-600807652	PS_chr02	1239344445
AX-600807765	PS_chr02	1240031960
AX-600807814	PS_chr02	1240341629
AX-600821314	PS_chr02	1241816217
AX-389239209	PS_chr02	1241959346
AX-605651740	PS_chr02	1241986549
AX-602007678	PS_chr02	1242061463
AX-602007679	PS_chr02	1242096476
AX-600821376	PS_chr02	1242131633
AX-600821393	PS_chr02	1256609930
AX-600821414	PS_chr02	1256662569
AX-600821474	PS_chr02	1256902155
AX-602007705	PS_chr02	1258422751
AX-601618068	PS_chr02	1259067258
AX-388382450	PS_chr02	1260334573
AX-601614519	PS_chr02	1260334936
AX-389391624	PS_chr02	1260336321
AX-600808282	PS_chr02	1260339727
AX-386043389	PS_chr02	1260340796
AX-600441607	PS_chr02	1260525575
AX-612419979	PS_chr02	1260932809
AX-601618079	PS_chr02	1260952198
AX-600808352	PS_chr02	1260952362
AX-601614526	PS_chr02	1260952565
AX-600821766	PS_chr02	1260954955
AX-600821790	PS_chr02	1260977983
AX-387063554	PS_chr02	1260985097
AX-388471077	PS_chr02	1260985214
AX-387860822	PS_chr02	1261013039
AX-612420041	PS_chr02	1261019048
AX-600821849	PS_chr02	1261066496
AX-388347468	PS_chr02	1261309118
AX-605658872	PS_chr02	1261363058
AX-600821970	PS_chr02	1263435251
AX-600821987	PS_chr02	1263568669
AX-390140973	PS_chr02	1263569132
AX-600821991	PS_chr02	1263570655
AX-606194637	PS_chr02	1263682076
AX-600441619	PS_chr02	1263683625
AX-600822030	PS_chr02	1263733927
AX-388243601	PS_chr02	1263978009
AX-600822051	PS_chr02	1263978673
AX-600808684	PS_chr02	1264160283
AX-117417494	PS_chr02	1264160780
AX-612350895	PS_chr02	1265060015
AX-600822309	PS_chr02	1265379647
AX-601618107	PS_chr02	1265890363
AX-601618109	PS_chr02	1265931410
AX-600822352	PS_chr02	1265931480
AX-602008489	PS_chr02	1266072649
AX-600822391	PS_chr02	1266132018
AX-601618116	PS_chr02	1266296695
AX-600822409	PS_chr02	1266396516
AX-600822416	PS_chr02	1266636756
AX-600822418	PS_chr02	1266637550
AX-389447733	PS_chr02	1266639902
AX-389447737	PS_chr02	1266639996
AX-389467574	PS_chr02	1266640097
AX-601618120	PS_chr02	1266640186
AX-600809108	PS_chr02	1266863690
AX-387891194	PS_chr02	1267211033
AX-602008519	PS_chr02	1267225564
AX-600809192	PS_chr02	1267265126
AX-600822642	PS_chr02	1268175998
AX-602007826	PS_chr02	1268812602
AX-600809288	PS_chr02	1268813045
AX-602008535	PS_chr02	1268926707
AX-605652102	PS_chr02	1268971341
AX-612420868	PS_chr02	1270088293
AX-613919604	PS_chr02	1271713119
AX-601661828	PS_chr02	1272331581
AX-613919664	PS_chr02	1273103829
AX-611889311	PS_chr02	1273639923
AX-611825112	PS_chr02	1274152464
AX-600100102	PS_chr02	1274418357
AX-600100134	PS_chr02	1274635450
AX-601903206	PS_chr02	1274859952
AX-611825267	PS_chr02	1275208285
AX-600122407	PS_chr02	1275403360
AX-600100299	PS_chr02	1275435046
AX-605487368	PS_chr02	1275435084
AX-388833749	PS_chr02	1275436749
AX-389569508	PS_chr02	1275437571
AX-600122447	PS_chr02	1275476039
AX-600122480	PS_chr02	1275601891
AX-601904116	PS_chr02	1275694681
AX-611825415	PS_chr02	1275770244
AX-600100400	PS_chr02	1275770312
AX-388054236	PS_chr02	1276628781
AX-388056477	PS_chr02	1276716964
AX-386156663	PS_chr02	1277212187
AX-387944195	PS_chr02	1277212729
AX-386604362	PS_chr02	1277216527
AX-600122779	PS_chr02	1277471483
AX-601602071	PS_chr02	1277474645
AX-601602073	PS_chr02	1277474819
AX-600122783	PS_chr02	1277474860
AX-601598291	PS_chr02	1277477060
AX-611889921	PS_chr02	1277737548
AX-600100674	PS_chr02	1277836324
AX-606084961	PS_chr02	1278309658
AX-600122886	PS_chr02	1278333560
AX-611825731	PS_chr02	1278395820
AX-600100788	PS_chr02	1278415275
AX-117396605	PS_chr02	1278428384
AX-388289869	PS_chr02	1278442240
AX-600122943	PS_chr02	1278480121
AX-601903270	PS_chr02	1278507440
AX-611825786	PS_chr02	1278868058
AX-605494268	PS_chr02	1278897802
AX-600122976	PS_chr02	1278897990
AX-600100880	PS_chr02	1278961787
AX-605494290	PS_chr02	1279212829
AX-172811332	PS_chr02	1279349033
AX-611890144	PS_chr02	1279351436
AX-600123068	PS_chr02	1279351464
AX-389957753	PS_chr02	1279373422
AX-389972725	PS_chr02	1279398178
AX-606076977	PS_chr02	1279398604
AX-600123147	PS_chr02	1279458339
AX-611825972	PS_chr02	1279548920
AX-600123206	PS_chr02	1279591865
AX-388294251	PS_chr02	1286769930
AX-600123442	PS_chr02	1286770668
AX-600101305	PS_chr02	1286770789
AX-600101348	PS_chr02	1287320320
AX-601602105	PS_chr02	1287324305
AX-601351419	PS_chr02	1287430910
AX-601358380	PS_chr02	1287887534
AX-605782009	PS_chr02	1287937083
AX-602088855	PS_chr02	1287947626
AX-387391586	PS_chr02	1288762175
AX-601631298	PS_chr02	1288762381
AX-389219776	PS_chr02	1288768578
AX-601351077	PS_chr02	1288803898
AX-601358111	PS_chr02	1288859376
AX-117431212	PS_chr02	1289054365
AX-117409005	PS_chr02	1289054576
AX-601358048	PS_chr02	1289308465
AX-606287206	PS_chr02	1289310262
AX-387876960	PS_chr02	1290094653
AX-389856795	PS_chr02	1290094904
AX-612770162	PS_chr02	1290171239
AX-387258492	PS_chr02	1290239809
AX-606287180	PS_chr02	1290772478
AX-601357923	PS_chr02	1292417677
AX-601357880	PS_chr02	1292641546
AX-601357860	PS_chr02	1292779316
AX-389903610	PS_chr02	1292922615
AX-389085426	PS_chr02	1292922788
AX-388869765	PS_chr02	1293212541
AX-601631277	PS_chr02	1293371209
AX-602085371	PS_chr02	1293374267
AX-612769910	PS_chr02	1296637239
AX-601631274	PS_chr02	1296650403
AX-601350622	PS_chr02	1296650424
AX-601357556	PS_chr02	1298856775
AX-605781819	PS_chr02	1298861733
AX-601631266	PS_chr02	1299484493
AX-601350455	PS_chr02	1299484700
AX-601350453	PS_chr02	1299486746
AX-601627539	PS_chr02	1299487202
AX-605789111	PS_chr02	1299493203
AX-612769787	PS_chr02	1300304378
AX-606296019	PS_chr02	1300723974
AX-612087065	PS_chr02	1304424172
AX-601604651	PS_chr02	1304559634
AX-600378155	PS_chr02	1304864210
AX-606130671	PS_chr02	1305817358
AX-600378296	PS_chr02	1306164454
AX-600359135	PS_chr02	1306539883
AX-601608406	PS_chr02	1306728223
AX-601939820	PS_chr02	1306960917
AX-600378408	PS_chr02	1306961777
AX-601939383	PS_chr02	1307862271
AX-600359347	PS_chr02	1308026162
AX-601939396	PS_chr02	1308026818
AX-600359376	PS_chr02	1308066093
AX-601939857	PS_chr02	1308369489
AX-388445869	PS_chr02	1308627984
AX-601604694	PS_chr02	1308629174
AX-605548218	PS_chr02	1308632148
AX-600378675	PS_chr02	1308749381
AX-389023996	PS_chr02	1310027864
AX-600359563	PS_chr02	1310029665
AX-612087618	PS_chr02	1310029716
AX-600359564	PS_chr02	1310030096
AX-600378774	PS_chr02	1310054408
AX-388363571	PS_chr02	1310116697
AX-600378841	PS_chr02	1310791146
AX-117412771	PS_chr02	1311104756
AX-605555135	PS_chr02	1311743123
AX-600359903	PS_chr02	1313248486
AX-600379156	PS_chr02	1313563932
AX-600379158	PS_chr02	1313564382
AX-600359961	PS_chr02	1313567133
AX-600433560	PS_chr02	1319228189
AX-600300823	PS_chr02	1319304849
AX-390002378	PS_chr02	1319619997
AX-389220057	PS_chr02	1319624900
AX-601606178	PS_chr02	1320198880
AX-600280182	PS_chr02	1322678221
AX-614059061	PS_chr02	1328007669
AX-602391908	PS_chr02	1328044819
AX-614059031	PS_chr02	1328083607
AX-602391886	PS_chr02	1328294071
AX-614058961	PS_chr02	1328360842
AX-388838746	PS_chr02	1328439353
AX-388309911	PS_chr02	1328440571
AX-389593309	PS_chr02	1328440826
AX-388838703	PS_chr02	1328441314
AX-117402566	PS_chr02	1328441692
AX-390139842	PS_chr02	1328441758
AX-389576690	PS_chr02	1328441932
AX-389975533	PS_chr02	1328512294
AX-600445918	PS_chr02	1328514874
AX-614026140	PS_chr02	1328523479
AX-614026138	PS_chr02	1328524554
AX-614058870	PS_chr02	1328755867
AX-601670765	PS_chr02	1328859751
